User_Id,Run_Number,SQL_File,Run_Time
2,1,7,4.30054235458374
1,1,7,4.320041656494141
2,2,7,0.5147616863250732
1,2,7,0.5369350910186768
2,3,7,1.9517104625701904
1,3,7,2.2293293476104736
2,4,7,1.3336329460144043
1,4,7,1.4372327327728271
2,5,7,1.9020309448242188
2,6,7,0.47430419921875
1,5,7,2.175729751586914
1,6,7,0.39020848274230957
2,1,8,1.23988676071167
2,2,8,1.392643690109253
1,1,8,2.2129874229431152
2,3,8,0.49991464614868164
1,2,8,0.5988833904266357
2,4,8,0.4842803478240967
1,3,8,0.4631388187408447
2,5,8,0.5177638530731201
2,6,8,0.5752098560333252
1,4,8,1.1958789825439453
1,5,8,0.503657341003418
1,6,8,0.4066331386566162
2,1,21,2.107698917388916
2,2,21,0.5358517169952393
2,3,21,0.3942441940307617
1,1,21,2.1063072681427
2,4,21,0.5075745582580566
1,2,21,0.41983938217163086
2,5,21,0.3740692138671875
1,3,21,0.3995225429534912
2,6,21,0.4349985122680664
1,4,21,0.3743298053741455
1,5,21,0.38825201988220215
2,1,4,0.963752031326294
1,6,21,0.4129617214202881
1,1,4,0.3452897071838379
2,2,4,0.42587971687316895
1,2,4,0.33739447593688965
2,3,4,0.44141459465026855
1,3,4,0.43933773040771484
2,4,4,0.3327775001525879
1,4,4,0.40299415588378906
2,5,4,0.4362678527832031
1,5,4,0.3817305564880371
2,6,4,0.4985063076019287
1,6,4,0.414592981338501
1,1,3,0.8866963386535645
2,1,3,1.2275233268737793
1,2,3,0.38286447525024414
2,2,3,0.41391944885253906
1,3,3,0.39154839515686035
2,3,3,0.478391170501709
1,4,3,0.45275068283081055
2,4,3,0.4501330852508545
1,5,3,0.4073455333709717
2,5,3,0.3790874481201172
1,6,3,0.47394895553588867
2,6,3,0.44043707847595215
1,1,15,0.8076374530792236
2,1,15,0.9986708164215088
1,2,15,0.36160731315612793
2,2,15,0.416393518447876
1,3,15,0.45368075370788574
1,4,15,0.3248298168182373
2,3,15,0.48890185356140137
1,5,15,0.4386608600616455
2,4,15,0.41530942916870117
1,6,15,0.5205914974212646
2,5,15,0.5027809143066406
2,6,15,0.4065535068511963
1,1,16,0.9621772766113281
2,1,16,0.921027421951294
1,2,16,0.45819878578186035
2,2,16,0.4672391414642334
2,3,16,0.3799164295196533
1,3,16,1.139923334121704
2,4,16,0.3746347427368164
1,4,16,0.35428690910339355
2,5,16,0.3731105327606201
1,5,16,0.38635730743408203
2,6,16,0.3897058963775635
1,6,16,0.4232511520385742
2,1,1,0.7533063888549805
1,1,1,0.4435904026031494
2,2,1,0.3437631130218506
1,2,1,0.45368218421936035
2,3,1,0.4271533489227295
1,3,1,0.39304256439208984
2,4,1,0.33457183837890625
1,4,1,0.3977077007293701
2,5,1,0.39128661155700684
1,5,1,0.3093910217285156
2,6,1,0.4072847366333008
1,6,1,0.36385083198547363
1,1,6,1.309678316116333
2,1,6,1.404242753982544
1,2,6,0.3296539783477783
2,2,6,0.3336491584777832
1,3,6,0.30390024185180664
2,3,6,0.3736138343811035
1,4,6,0.3406257629394531
2,4,6,0.29891514778137207
2,5,6,0.3580296039581299
1,5,6,0.4491450786590576
2,6,6,0.3407161235809326
1,6,6,0.3323209285736084
1,1,13,2.312835931777954
2,1,13,2.521937608718872
1,2,13,0.3937079906463623
2,2,13,0.34836602210998535
1,3,13,0.32775306701660156
2,3,13,0.31757283210754395
1,4,13,0.32736897468566895
2,4,13,0.40755343437194824
1,5,13,0.33484864234924316
2,5,13,0.3370332717895508
1,6,13,0.3215465545654297
2,6,13,0.37295985221862793
2,1,17,2.0207860469818115
1,1,17,2.426591634750366
2,2,17,0.376262903213501
1,2,17,0.35925960540771484
2,3,17,0.4311845302581787
1,3,17,0.40419602394104004
2,4,17,0.378084659576416
1,4,17,0.35352158546447754
2,5,17,0.43996167182922363
1,5,17,0.44760847091674805
2,6,17,0.4469480514526367
1,6,17,0.3961141109466553
2,1,2,1.4240901470184326
1,1,2,1.5375232696533203
2,2,2,0.4116694927215576
1,2,2,0.3277854919433594
2,3,2,0.40611743927001953
1,3,2,0.367722749710083
2,4,2,0.34988903999328613
1,4,2,0.388641357421875
2,5,2,0.3524177074432373
1,5,2,0.39197349548339844
2,6,2,0.445784330368042
1,6,2,0.4507417678833008
2,1,18,2.2732627391815186
1,1,18,2.2649917602539062
2,2,18,0.34270763397216797
1,2,18,0.34153199195861816
2,3,18,0.4292564392089844
1,3,18,0.4431579113006592
2,4,18,0.36791133880615234
1,4,18,0.34342503547668457
2,5,18,0.38187384605407715
1,5,18,0.421276330947876
2,6,18,0.3578152656555176
1,6,18,0.42624974250793457
1,1,11,0.9244120121002197
2,1,11,1.111189842224121
1,2,11,0.484421968460083
2,2,11,0.5025570392608643
1,3,11,0.4654066562652588
1,4,11,0.46509242057800293
2,3,11,1.1118972301483154
1,5,11,0.4690580368041992
2,4,11,0.467423677444458
1,6,11,0.39995646476745605
2,5,11,0.41832733154296875
2,6,11,0.43620896339416504
1,1,14,1.0214250087738037
2,1,14,0.42784929275512695
1,2,14,0.4228200912475586
2,2,14,0.4528779983520508
1,3,14,0.33838725090026855
2,3,14,0.33993029594421387
1,4,14,0.3813345432281494
2,4,14,0.3859233856201172
1,5,14,0.5008313655853271
2,5,14,0.36038875579833984
1,6,14,0.39557766914367676
2,6,14,0.44559812545776367
1,1,22,1.0990004539489746
2,1,22,1.2670447826385498
1,2,22,0.3833353519439697
2,2,22,0.40448546409606934
1,3,22,0.38634634017944336
2,3,22,0.3803231716156006
1,4,22,0.3819270133972168
2,4,22,0.41113972663879395
1,5,22,0.41568684577941895
2,5,22,0.40073513984680176
1,6,22,0.4203979969024658
2,6,22,0.34122681617736816
2,1,9,3.1993236541748047
1,1,9,3.5984418392181396
2,2,9,0.5360147953033447
1,2,9,0.40888094902038574
2,3,9,0.40548086166381836
1,3,9,0.39032769203186035
2,4,9,0.35579562187194824
1,4,9,0.35297489166259766
2,5,9,0.42497754096984863
1,5,9,0.40720224380493164
2,6,9,0.40250539779663086
1,6,9,0.47801637649536133
2,1,20,1.3123433589935303
1,1,20,1.3140835762023926
2,2,20,0.3779277801513672
1,2,20,0.35096216201782227
2,3,20,0.48307061195373535
1,3,20,0.3950014114379883
2,4,20,0.4150509834289551
1,4,20,0.46222662925720215
1,5,20,0.37550878524780273
1,6,20,0.3597376346588135
2,5,20,1.1041419506072998
2,6,20,0.4183027744293213
1,1,12,0.808844804763794
2,1,12,0.4215583801269531
1,2,12,0.4175286293029785
2,2,12,0.4230992794036865
1,3,12,0.4408402442932129
1,4,12,0.3138399124145508
2,3,12,0.42852115631103516
2,4,12,0.3441658020019531
1,5,12,0.4205491542816162
2,5,12,0.3798956871032715
1,6,12,0.3451557159423828
2,6,12,0.40727853775024414
1,1,5,0.403120756149292
1,2,5,0.39086174964904785
2,1,5,0.42314720153808594
1,3,5,0.3891732692718506
2,2,5,0.4393627643585205
2,3,5,0.36226367950439453
1,4,5,0.42052388191223145
1,5,5,0.3825397491455078
2,4,5,0.43606138229370117
2,5,5,0.3674609661102295
1,6,5,0.46012353897094727
2,6,5,0.4996531009674072
1,1,10,1.08026123046875
1,2,10,0.3380014896392822
2,1,10,1.0427982807159424
1,3,10,0.43082547187805176
2,2,10,0.41107654571533203
2,3,10,0.37831878662109375
1,4,10,0.47216343879699707
2,4,10,0.3895375728607178
1,5,10,0.41364526748657227
2,5,10,0.3753342628479004
1,6,10,0.3761022090911865
2,6,10,0.46277761459350586
1,1,19,0.7020351886749268
2,1,19,0.4188058376312256
1,2,19,0.356003999710083
2,2,19,0.4242112636566162
1,3,19,0.3353893756866455
2,3,19,0.34398627281188965
1,4,19,0.3714325428009033
2,4,19,0.42414212226867676
1,5,19,0.3970060348510742
2,5,19,0.4266374111175537
1,6,19,0.3213822841644287
2,6,19,0.3544764518737793
