User_ID,Run_Number,SQL_File,Run_Time
2,1,21,2.3667609691619873
6,1,21,2.374738931655884
5,1,21,2.375638008117676
3,1,21,2.395681858062744
7,1,21,2.4005796909332275
1,1,21,2.4038872718811035
8,1,21,2.402285099029541
4,1,21,2.4033799171447754
1,1,20,0.4180881977081299
4,1,20,0.4170057773590088
6,1,20,0.41743898391723633
8,1,20,0.4161109924316406
5,1,20,0.4518411159515381
7,1,20,0.46123433113098145
3,1,20,0.4636342525482178
2,1,20,0.510951042175293
6,1,22,0.3896000385284424
5,1,22,0.40749096870422363
2,1,22,0.41164588928222656
8,1,22,0.40766215324401855
4,1,22,0.41013503074645996
1,1,22,0.4160621166229248
3,1,22,0.41593384742736816
7,1,22,0.413283109664917
8,1,18,1.2167301177978516
5,1,18,1.2260181903839111
6,1,18,1.2564067840576172
2,1,18,1.260519027709961
1,1,18,1.2607460021972656
7,1,18,1.256438970565796
4,1,18,1.3014271259307861
3,1,18,1.3536181449890137
3,1,19,0.6973671913146973
7,1,19,0.6947629451751709
5,1,19,0.6965739727020264
8,1,19,0.6945672035217285
4,1,19,0.7896761894226074
2,1,19,0.7910609245300293
1,1,19,0.7918248176574707
6,1,19,0.7891421318054199
3,1,4,0.37639904022216797
6,1,4,0.3798058032989502
7,1,4,0.3798227310180664
1,1,4,0.3924381732940674
2,1,4,0.45317888259887695
8,1,4,0.4738950729370117
4,1,4,0.5005731582641602
5,1,4,0.5092511177062988
4,1,5,0.4938771724700928
3,1,5,0.4947950839996338
5,1,5,0.4940769672393799
1,1,5,0.5393800735473633
7,1,5,0.6013169288635254
8,1,5,0.6008391380310059
2,1,5,0.6252050399780273
6,1,5,0.6387629508972168
5,1,7,0.7448818683624268
2,1,7,0.7735731601715088
3,1,7,0.774176836013794
8,1,7,0.7697710990905762
6,1,7,0.7824981212615967
4,1,7,0.7847459316253662
7,1,7,0.8658900260925293
1,1,7,0.8700101375579834
3,1,6,0.4278442859649658
4,1,6,0.42638683319091797
5,1,6,0.4883079528808594
1,1,6,0.491347074508667
2,1,6,0.4918489456176758
8,1,6,0.4882628917694092
6,1,6,0.8800399303436279
7,1,6,1.0388009548187256
4,1,2,0.3649251461029053
2,1,2,0.3974800109863281
3,1,2,0.5383439064025879
1,1,2,0.5846750736236572
7,1,2,0.5850789546966553
