Run_Number,SQL_File,Run_Time
1,7,3.996796131134033
2,7,0.5101916790008545
3,7,0.5261681079864502
4,7,0.39981508255004883
5,7,0.5174791812896729
6,7,0.46426963806152344
1,8,2.237398862838745
2,8,0.45147085189819336
3,8,0.4973301887512207
4,8,0.5642151832580566
5,8,0.5131688117980957
6,8,0.4248785972595215
1,21,3.026733160018921
2,21,0.46567869186401367
3,21,0.5634617805480957
4,21,0.4468271732330322
5,21,0.366147518157959
6,21,0.49745607376098633
1,4,0.9037485122680664
2,4,0.34352827072143555
3,4,0.3641653060913086
4,4,0.32138562202453613
5,4,0.436767578125
6,4,0.4373745918273926
1,3,2.0066235065460205
2,3,0.462982177734375
3,3,0.3984649181365967
4,3,0.41245555877685547
5,3,0.32894134521484375
6,3,0.4430396556854248
1,15,1.8356592655181885
2,15,0.3401930332183838
3,15,0.354541540145874
4,15,0.4303455352783203
5,15,0.36734437942504883
6,15,0.340831995010376
1,16,0.5046417713165283
2,16,0.34100842475891113
3,16,0.36721134185791016
4,16,0.39800095558166504
5,16,0.3673267364501953
6,16,0.5364480018615723
1,1,1.8446245193481445
2,1,0.3749666213989258
3,1,0.39829230308532715
4,1,0.35404443740844727
5,1,0.41466259956359863
6,1,0.4882957935333252
1,6,0.8198213577270508
2,6,0.4045567512512207
3,6,0.3813669681549072
4,6,0.3432636260986328
5,6,0.3817708492279053
6,6,0.3213021755218506
1,13,2.3277156352996826
2,13,0.4274733066558838
3,13,0.3322734832763672
4,13,0.32996225357055664
5,13,0.5183594226837158
6,13,0.46576738357543945
1,17,1.8478596210479736
2,17,0.36611461639404297
3,17,0.36704516410827637
4,17,0.44246649742126465
5,17,0.3693661689758301
6,17,0.39572930335998535
1,2,0.4370725154876709
2,2,0.3731355667114258
3,2,0.41066861152648926
4,2,0.45963001251220703
5,2,0.4326212406158447
6,2,0.4734766483306885
1,18,2.5624966621398926
2,18,0.41675615310668945
3,18,0.3539259433746338
4,18,0.40101099014282227
5,18,0.3460996150970459
6,18,0.4218630790710449
1,11,0.46660947799682617
2,11,0.5159287452697754
3,11,0.4698166847229004
4,11,0.517014741897583
5,11,0.44499731063842773
6,11,0.48049330711364746
1,14,3.1200902462005615
2,14,0.45498013496398926
3,14,0.39274096488952637
4,14,0.3489570617675781
5,14,0.3225085735321045
6,14,0.3883249759674072
1,22,1.058213233947754
2,22,0.3101015090942383
3,22,0.35472774505615234
4,22,0.3430492877960205
5,22,0.38010501861572266
6,22,0.39849328994750977
1,9,13.099030494689941
2,9,0.3753502368927002
3,9,0.3627147674560547
4,9,0.39850640296936035
5,9,0.447080135345459
6,9,0.38155198097229004
1,20,2.82684063911438
2,20,0.4136378765106201
3,20,0.34520816802978516
4,20,0.4780097007751465
5,20,0.43478989601135254
6,20,0.3378720283508301
1,12,2.4034433364868164
2,12,0.43045544624328613
3,12,0.3942220211029053
4,12,0.36349010467529297
5,12,0.3310563564300537
6,12,0.3964662551879883
1,5,0.5492267608642578
2,5,0.45070362091064453
3,5,0.36301732063293457
4,5,0.47538018226623535
5,5,0.49404430389404297
6,5,0.42064595222473145
1,10,1.0579807758331299
2,10,0.3384099006652832
3,10,0.37198591232299805
4,10,0.3184075355529785
5,10,0.3509829044342041
6,10,0.3557114601135254
1,19,0.574453592300415
2,19,0.5934970378875732
3,19,1.0868990421295166
4,19,0.6639878749847412
5,19,0.47602081298828125
6,19,0.41143059730529785
