User_Id,Run_Number,SQL_File,Run_Time
1,1,7,4.146463394165039
1,2,7,0.5849061012268066
2,1,7,5.010958433151245
1,3,7,1.4121804237365723
1,4,7,0.43896031379699707
2,2,7,1.6102049350738525
2,3,7,2.0952720642089844
1,5,7,2.24420166015625
1,6,7,1.3992340564727783
2,4,7,1.5844011306762695
2,5,7,1.478947401046753
1,1,8,2.0358691215515137
2,6,7,0.5323717594146729
2,1,8,0.49356889724731445
1,2,8,0.56876540184021
2,2,8,0.5099189281463623
1,3,8,0.46656012535095215
1,4,8,0.45700716972351074
2,3,8,0.5933432579040527
1,5,8,0.4351992607116699
2,4,8,0.4806950092315674
1,6,8,0.5259010791778564
2,5,8,0.47701573371887207
2,6,8,0.47781920433044434
1,1,21,2.835036039352417
1,2,21,0.45243096351623535
2,1,21,2.9534544944763184
1,3,21,0.4414803981781006
2,2,21,0.4521303176879883
1,4,21,0.38702845573425293
2,3,21,0.469318151473999
1,5,21,0.4197847843170166
2,4,21,0.4502289295196533
1,6,21,0.5706512928009033
2,5,21,0.4155442714691162
2,6,21,0.35024118423461914
1,1,4,0.9779641628265381
2,1,4,0.3981344699859619
2,2,4,0.4282264709472656
1,2,4,0.44583845138549805
2,3,4,0.4095757007598877
1,3,4,0.39840269088745117
2,4,4,0.4460008144378662
1,4,4,0.49257850646972656
2,5,4,0.35275983810424805
1,5,4,0.3988373279571533
2,6,4,0.5476601123809814
1,6,4,0.5134451389312744
2,1,3,1.4260005950927734
1,1,3,1.4161713123321533
1,2,3,0.5373785495758057
2,2,3,0.5971643924713135
1,3,3,0.45537853240966797
2,3,3,0.4731123447418213
1,4,3,0.47444725036621094
2,4,3,0.5649244785308838
1,5,3,0.40416646003723145
2,5,3,0.4387979507446289
1,6,3,0.39187192916870117
2,6,3,0.42730045318603516
1,1,15,1.0689704418182373
2,1,15,0.9423995018005371
1,2,15,0.38099050521850586
2,2,15,0.40189194679260254
1,3,15,0.4108874797821045
2,3,15,0.44304513931274414
1,4,15,0.36300134658813477
2,4,15,0.48767828941345215
1,5,15,0.45670008659362793
2,5,15,0.44991445541381836
1,6,15,0.4491558074951172
2,6,15,0.41495203971862793
2,1,16,1.0660982131958008
2,2,16,0.4247581958770752
2,3,16,0.3960282802581787
2,4,16,0.5051517486572266
2,5,16,0.3419978618621826
2,6,16,0.3944520950317383
