User_ID,Run_Number,SQL_File,Run_Time
4,1,21,2.5590898990631104
3,1,21,2.780308961868286
1,1,21,3.46012806892395
2,1,21,3.720689296722412
1,1,20,2.217505693435669
2,1,20,2.223177909851074
3,1,20,2.2218611240386963
4,1,20,2.233444929122925
4,1,22,1.3780720233917236
1,1,22,1.4002671241760254
2,1,22,1.429603099822998
3,1,22,2.2299258708953857
4,1,18,2.374703884124756
2,1,18,2.418543815612793
1,1,18,2.608808994293213
3,1,18,2.9379851818084717
4,1,19,0.9238419532775879
2,1,19,0.9273526668548584
3,1,19,0.9370949268341064
1,1,19,0.9382359981536865
1,1,4,2.097321033477783
2,1,4,2.1201491355895996
4,1,4,2.1187310218811035
3,1,4,2.136155843734741
1,1,5,0.4184529781341553
3,1,5,0.4278571605682373
4,1,5,0.4382929801940918
2,1,5,0.4407541751861572
4,1,7,2.036052942276001
2,1,7,2.226649045944214
3,1,7,3.1769299507141113
1,1,7,3.8571999073028564
2,1,6,0.687856912612915
4,1,6,0.6944866180419922
3,1,6,0.7075269222259521
1,1,6,0.7387170791625977
2,1,2,2.040961742401123
4,1,2,2.0480329990386963
1,1,2,2.061413049697876
3,1,2,2.1997339725494385
2,1,3,1.6424510478973389
4,1,3,1.6399359703063965
3,1,3,1.9354166984558105
1,1,3,2.1798648834228516
4,1,1,1.3714089393615723
1,1,1,1.4180569648742676
2,1,1,1.5639939308166504
3,1,1,1.8149969577789307
4,1,8,2.2301928997039795
1,1,8,2.3912270069122314
2,1,8,2.682260036468506
3,1,8,2.719360589981079
3,1,9,4.28427791595459
4,1,9,4.487178802490234
2,1,9,4.506586074829102
1,1,9,4.653775215148926
4,1,14,2.091252088546753
1,1,14,2.101276159286499
2,1,14,2.341644048690796
3,1,14,2.6530277729034424
4,1,15,1.6343648433685303
2,1,15,1.6491289138793945
3,1,15,1.654569149017334
1,1,15,2.1889538764953613
3,1,17,1.4738109111785889
4,1,17,1.4853980541229248
1,1,17,1.4962420463562012
2,1,17,1.607753038406372
2,1,16,0.9074459075927734
1,1,16,0.9475612640380859
4,1,16,0.9650380611419678
3,1,16,1.0370738506317139
3,1,12,1.9284160137176514
1,1,12,1.9815118312835693
4,1,12,1.9872150421142578
2,1,12,2.0088109970092773
2,1,13,2.6613478660583496
3,1,13,3.220012903213501
1,1,13,3.772641897201538
4,1,13,3.7715160846710205
1,1,11,1.4693958759307861
3,1,11,1.46999192237854
4,1,11,1.4673316478729248
2,1,11,1.4778869152069092
2,1,10,1.8335280418395996
1,1,10,1.835209846496582
3,1,10,1.8408892154693604
4,1,10,1.9525423049926758
2,2,21,0.4812006950378418
1,2,21,0.48158884048461914
4,2,21,0.4829080104827881
3,2,21,0.5137310028076172
1,2,20,0.42856311798095703
2,2,20,0.5877399444580078
4,2,20,0.5851099491119385
3,2,20,0.9745979309082031
4,2,22,0.39034533500671387
2,2,22,0.3941378593444824
1,2,22,0.4941387176513672
3,2,22,0.49370908737182617
4,2,18,0.40482091903686523
3,2,18,0.4084649085998535
1,2,18,0.5285098552703857
2,2,18,0.5313389301300049
3,2,19,0.34677910804748535
2,2,19,0.34780406951904297
1,2,19,0.39577388763427734
4,2,19,0.4014158248901367
4,2,4,0.36617231369018555
3,2,4,0.36766576766967773
2,2,4,0.3805711269378662
1,2,4,0.5187060832977295
4,2,5,0.3752119541168213
2,2,5,0.4081270694732666
3,2,5,0.42830729484558105
1,2,5,0.47812700271606445
1,2,7,0.42943716049194336
3,2,7,0.43624210357666016
2,2,7,0.4483788013458252
4,2,7,0.4748218059539795
2,2,6,0.5317611694335938
1,2,6,0.5321741104125977
4,2,6,0.5457251071929932
3,2,6,0.5579960346221924
2,2,2,0.408923864364624
1,2,2,0.4788389205932617
3,2,2,0.497844934463501
4,2,2,0.8954741954803467
2,2,3,0.33846116065979004
4,2,3,0.337723970413208
3,2,3,0.36654210090637207
1,2,3,0.3769981861114502
4,2,1,0.33653783798217773
2,2,1,0.39921092987060547
1,2,1,0.41888904571533203
3,2,1,0.4373641014099121
1,2,8,0.4485030174255371
4,2,8,0.4545888900756836
2,2,8,0.4688401222229004
3,2,8,0.4677267074584961
3,2,9,0.45580077171325684
1,2,9,0.467069149017334
4,2,9,0.47678208351135254
2,2,9,0.4796319007873535
1,2,14,0.3472900390625
2,2,14,0.3773801326751709
4,2,14,0.391873836517334
3,2,14,0.4162778854370117
2,2,15,0.3788478374481201
3,2,15,0.41831302642822266
4,2,15,0.4158141613006592
1,2,15,0.42801594734191895
4,2,17,0.3981168270111084
1,2,17,0.43244194984436035
2,2,17,0.45459699630737305
3,2,17,0.49820518493652344
2,2,16,0.36910510063171387
1,2,16,0.36957383155822754
3,2,16,0.4568519592285156
4,2,16,0.49646425247192383
1,2,12,0.38817524909973145
2,2,12,0.3894059658050537
3,2,12,0.40848731994628906
4,2,12,0.4600822925567627
2,2,13,0.4200630187988281
3,2,13,0.5846998691558838
1,2,13,0.5935077667236328
4,2,13,0.6440272331237793
1,2,11,0.7064740657806396
2,2,11,0.7365858554840088
3,2,11,0.7756068706512451
4,2,11,0.7833619117736816
3,2,10,0.44081735610961914
1,2,10,0.4430348873138428
2,2,10,0.46028804779052734
4,2,10,0.4577982425689697
1,3,21,0.3482999801635742
3,3,21,0.36516356468200684
2,3,21,0.387559175491333
