Run_Number,SQL_File,Run_Time
1,7,4.69758939743042
2,7,1.4206714630126953
3,7,0.5528669357299805
4,7,1.5389273166656494
5,7,0.48774242401123047
6,7,0.5740907192230225
1,8,1.7476067543029785
2,8,0.5547592639923096
3,8,0.5440990924835205
4,8,0.5202944278717041
5,8,0.5948803424835205
6,8,0.5653133392333984
1,21,3.0995192527770996
2,21,0.5039997100830078
3,21,0.4691505432128906
4,21,0.533022403717041
5,21,0.45282888412475586
6,21,0.4534282684326172
1,4,0.9874606132507324
2,4,0.4766242504119873
3,4,0.4681131839752197
4,4,0.5020325183868408
5,4,0.6280026435852051
6,4,0.5305237770080566
1,3,1.2672467231750488
2,3,0.5553159713745117
3,3,0.5897836685180664
4,3,0.5538928508758545
5,3,0.6143481731414795
6,3,0.5179181098937988
1,15,1.1568865776062012
2,15,0.5599970817565918
3,15,0.5430727005004883
4,15,0.4584529399871826
5,15,0.5008120536804199
6,15,0.48593783378601074
1,16,0.772838830947876
2,16,0.6083633899688721
3,16,0.6020712852478027
4,16,0.5953361988067627
5,16,0.6216073036193848
6,16,0.56693434715271
1,1,1.0242624282836914
2,1,0.4908885955810547
3,1,0.5662856101989746
4,1,0.524299144744873
5,1,0.9613931179046631
6,1,0.6318323612213135
1,6,0.7479567527770996
2,6,0.49058961868286133
3,6,0.4136624336242676
4,6,0.5343608856201172
5,6,0.5891196727752686
6,6,0.5525033473968506
1,13,10.247584342956543
2,13,0.6629738807678223
3,13,0.5318577289581299
4,13,0.5582869052886963
5,13,0.4722280502319336
6,13,0.47392821311950684
1,17,2.1982479095458984
2,17,0.6639602184295654
3,17,0.4000411033630371
4,17,0.47934627532958984
5,17,0.5003170967102051
6,17,0.6313598155975342
1,2,0.6153156757354736
2,2,0.6421492099761963
3,2,0.4846973419189453
4,2,0.5311415195465088
5,2,0.5007748603820801
6,2,0.6755390167236328
1,18,3.0601797103881836
2,18,0.5597653388977051
3,18,1.1249639987945557
4,18,0.49588942527770996
5,18,1.1850433349609375
6,18,0.800731897354126
1,11,0.6974289417266846
2,11,0.6169962882995605
3,11,0.7012801170349121
4,11,0.7100675106048584
5,11,0.6514339447021484
6,11,0.6792628765106201
1,14,1.0134570598602295
2,14,0.6037802696228027
3,14,0.5713326930999756
4,14,0.5523803234100342
5,14,0.5185403823852539
6,14,0.5950665473937988
1,22,10.923433303833008
2,22,0.5786621570587158
3,22,0.7300198078155518
4,22,0.46811628341674805
5,22,0.543276309967041
6,22,0.562394380569458
1,9,13.032978057861328
2,9,0.5400843620300293
3,9,0.5671193599700928
4,9,0.5815322399139404
5,9,0.5242815017700195
6,9,0.5029752254486084
1,20,1.437375783920288
2,20,0.6125853061676025
3,20,1.1097252368927002
4,20,0.6131782531738281
5,20,0.5616214275360107
6,20,0.5533292293548584
1,12,1.0240838527679443
2,12,0.6356067657470703
3,12,0.484633207321167
4,12,0.5062134265899658
5,12,0.5285792350769043
6,12,0.4969747066497803
1,5,0.5403752326965332
2,5,0.7166073322296143
3,5,0.666090726852417
4,5,0.6691217422485352
5,5,0.6117017269134521
6,5,0.5431828498840332
1,10,1.6757228374481201
2,10,0.5335714817047119
3,10,0.6878206729888916
4,10,0.5178971290588379
5,10,0.4765322208404541
6,10,0.5746860504150391
1,19,1.0824642181396484
2,19,0.5901923179626465
3,19,0.4128890037536621
4,19,0.5266337394714355
5,19,0.5351505279541016
6,19,0.6209371089935303
