User_ID,Run_Number,File_Number,Execution_Time_sec
3,1,18,0.07593607902526855
1,1,18,0.07449007034301758
4,1,18,0.0766909122467041
2,1,18,0.07630515098571777
1,1,19,0.05542707443237305
2,1,19,0.06130218505859375
4,1,19,0.06028485298156738
3,1,19,0.0630190372467041
1,1,1,0.07345986366271973
4,1,1,0.07313394546508789
3,1,1,0.09028887748718262
2,1,1,0.09414029121398926
1,1,12,0.06859612464904785
2,1,12,0.05954790115356445
3,1,12,0.06804084777832031
4,1,12,0.12181711196899414
1,1,13,0.059407949447631836
2,1,13,0.059285879135131836
3,1,13,0.06644010543823242
4,1,13,0.06023693084716797
1,1,21,0.06750679016113281
2,1,21,0.08148622512817383
3,1,21,0.07298994064331055
4,1,21,0.06984591484069824
1,1,20,0.07829880714416504
2,1,20,0.06726598739624023
3,1,20,0.08775997161865234
4,1,20,0.07822513580322266
1,1,7,0.07128500938415527
2,1,7,0.06691217422485352
3,1,7,0.07186269760131836
1,1,6,0.08067893981933594
4,1,7,0.0895547866821289
2,1,6,0.09047317504882812
3,1,6,0.058983802795410156
4,1,6,0.06334066390991211
1,1,15,0.06751728057861328
3,1,15,0.05755305290222168
2,1,15,0.06518697738647461
4,1,15,0.06844735145568848
1,1,14,0.07129716873168945
2,1,14,0.05780601501464844
3,1,14,0.07375788688659668
4,1,14,0.07541298866271973
1,1,9,0.0692892074584961
3,1,9,0.07089591026306152
4,1,9,0.06333804130554199
1,1,8,0.06912994384765625
3,1,8,0.07774901390075684
4,1,8,0.06846809387207031
1,1,11,0.07400989532470703
3,1,11,0.06026816368103027
4,1,11,0.058522701263427734
3,1,10,0.09866929054260254
1,1,10,0.11524796485900879
2,1,9,0.3856940269470215
1,1,3,0.12101316452026367
2,1,8,0.07064104080200195
3,1,3,0.13897490501403809
4,1,10,0.23357796669006348
2,1,11,0.09100699424743652
4,1,3,0.13125014305114746
3,1,2,0.1614241600036621
2,1,10,0.09299898147583008
1,1,2,0.2391071319580078
2,1,3,0.05895805358886719
3,1,16,0.08207201957702637
1,1,16,0.07503485679626465
3,1,17,0.10547614097595215
4,1,2,0.1946558952331543
1,1,17,0.10605502128601074
2,1,2,0.1594700813293457
3,1,22,0.06289982795715332
4,1,16,0.06830000877380371
1,1,22,0.07268095016479492
2,1,16,0.14005517959594727
3,1,4,0.13280391693115234
1,1,4,0.13196015357971191
2,1,17,0.10297703742980957
3,1,5,0.1042790412902832
4,1,17,0.2905747890472412
1,1,5,0.10514497756958008
2,1,22,0.06528306007385254
4,1,22,0.13526606559753418
2,1,4,0.13651299476623535
4,1,4,0.13944697380065918
2,1,5,0.13697409629821777
4,1,5,0.1382758617401123
3,2,18,0.13013100624084473
2,2,18,0.13050031661987305
1,2,18,0.15333819389343262
4,2,18,0.1526317596435547
3,2,19,0.05476784706115723
2,2,19,0.09934782981872559
1,2,19,0.07664895057678223
4,2,19,0.12784695625305176
3,2,1,0.10126376152038574
2,2,1,0.07547116279602051
1,2,1,0.07662105560302734
4,2,1,0.08293294906616211
3,2,12,0.08046793937683105
1,2,12,0.060214996337890625
2,2,12,0.06281113624572754
3,2,13,0.06705522537231445
2,2,13,0.06878423690795898
4,2,12,0.07444000244140625
1,2,13,0.07466602325439453
1,2,21,0.06427168846130371
4,2,13,0.06649994850158691
3,2,21,0.07813310623168945
2,2,21,0.13214111328125
1,2,20,0.06848502159118652
4,2,21,0.13071513175964355
2,2,20,0.08563089370727539
3,2,20,0.16892290115356445
1,2,7,0.10439896583557129
4,2,20,0.09819316864013672
2,2,7,0.08238577842712402
1,2,6,0.08390116691589355
3,2,7,0.08535099029541016
2,2,6,0.06634807586669922
4,2,7,0.06609988212585449
3,2,6,0.07433700561523438
1,2,15,0.07569003105163574
4,2,6,0.06597304344177246
2,2,15,0.06642913818359375
1,2,14,0.0612637996673584
3,2,15,0.06207585334777832
2,2,14,0.055513858795166016
4,2,15,0.05639386177062988
1,2,9,0.06159090995788574
3,2,14,0.0875539779663086
4,2,14,0.06401801109313965
2,2,9,0.09869170188903809
1,2,8,0.10017013549804688
4,2,9,0.07375288009643555
3,2,9,0.0964212417602539
2,2,8,0.10440921783447266
1,2,11,0.06465029716491699
4,2,8,0.12660980224609375
3,2,8,0.10533785820007324
2,2,11,0.06688070297241211
1,2,10,0.14557886123657227
3,2,11,0.08378911018371582
4,2,11,0.08474421501159668
2,2,10,0.1510159969329834
1,2,3,0.08830475807189941
3,2,10,0.10112690925598145
4,2,10,0.10201501846313477
2,2,3,0.09221291542053223
3,2,3,0.11653614044189453
4,2,3,0.1167609691619873
1,2,2,0.24099493026733398
2,2,2,0.19554686546325684
3,2,2,0.16348910331726074
4,2,2,0.17226910591125488
1,2,16,0.09981989860534668
2,2,16,0.09702301025390625
3,2,16,0.08444595336914062
4,2,16,0.10677981376647949
1,2,17,0.09459805488586426
2,2,17,0.06787395477294922
3,2,17,0.11579084396362305
4,2,17,0.08672404289245605
1,2,22,0.12813496589660645
2,2,22,0.12826895713806152
4,2,22,0.12001895904541016
3,2,22,0.12121391296386719
2,2,4,0.12575840950012207
3,2,4,0.14171385765075684
4,2,4,0.14180994033813477
1,2,4,0.26066112518310547
2,2,5,0.1344890594482422
3,2,5,0.17413902282714844
1,2,5,0.11017704010009766
4,2,5,0.17507100105285645
2,3,18,0.06440210342407227
3,3,18,0.06675601005554199
1,3,18,0.07156491279602051
4,3,18,0.0715017318725586
3,3,19,0.0617527961730957
2,3,19,0.12588906288146973
1,3,19,0.12176895141601562
4,3,19,0.11948680877685547
3,3,1,0.13138699531555176
2,3,1,0.07184576988220215
4,3,1,0.071929931640625
1,3,1,0.07452797889709473
3,3,12,0.07008886337280273
4,3,12,0.06653380393981934
1,3,12,0.06570720672607422
2,3,12,0.06991696357727051
2,3,13,0.07740068435668945
3,3,13,0.08633184432983398
4,3,13,0.08233904838562012
1,3,13,0.14908123016357422
2,3,21,0.07551717758178711
3,3,21,0.08227801322937012
4,3,21,0.08235979080200195
1,3,21,0.06305789947509766
2,3,20,0.07821011543273926
4,3,20,0.0764319896697998
3,3,20,0.11222314834594727
1,3,20,0.08968091011047363
4,3,7,0.0879979133605957
2,3,7,0.09705114364624023
3,3,7,0.12270593643188477
1,3,7,0.1004171371459961
4,3,6,0.12480878829956055
2,3,6,0.12356019020080566
3,3,6,0.06188821792602539
1,3,6,0.10932087898254395
4,3,15,0.08107590675354004
3,3,15,0.07759904861450195
2,3,15,0.08153986930847168
1,3,15,0.17107391357421875
3,3,14,0.31378722190856934
2,3,14,0.31260108947753906
1,3,14,0.16903400421142578
4,3,14,0.31569695472717285
1,3,9,0.08149194717407227
4,3,9,0.0800468921661377
2,3,9,0.13802289962768555
3,3,9,0.13738298416137695
1,3,8,0.05967998504638672
4,3,8,0.11402702331542969
1,3,11,0.0546109676361084
2,3,8,0.08754396438598633
3,3,8,0.08826589584350586
4,3,11,0.06872010231018066
1,3,10,0.09522104263305664
2,3,11,0.09980511665344238
3,3,11,0.09824204444885254
4,3,10,0.07062411308288574
1,3,3,0.06445002555847168
4,3,3,0.060005903244018555
2,3,10,0.10477709770202637
3,3,10,0.17188501358032227
1,3,2,0.1436612606048584
2,3,3,0.09883379936218262
4,3,2,0.1656491756439209
3,3,3,0.06483983993530273
1,3,16,0.09506988525390625
4,3,16,0.08997011184692383
1,3,17,0.10501599311828613
2,3,2,0.16988897323608398
3,3,2,0.21292495727539062
4,3,17,0.1252279281616211
1,3,22,0.08723092079162598
2,3,16,0.11395573616027832
1,3,4,0.061383962631225586
4,3,22,0.07048177719116211
3,3,16,0.08296775817871094
2,3,17,0.09823107719421387
1,3,5,0.0750577449798584
4,3,4,0.07583117485046387
3,3,17,0.06479907035827637
2,3,22,0.14006495475769043
3,3,22,0.17712783813476562
4,3,5,0.1770801544189453
2,3,4,0.15620088577270508
3,3,4,0.10722613334655762
3,3,5,0.07570815086364746
2,3,5,0.08048033714294434
4,4,18,0.07143020629882812
3,4,18,0.09762382507324219
1,4,18,0.10109901428222656
2,4,18,0.12153792381286621
4,4,19,0.12114930152893066
3,4,19,0.09710574150085449
2,4,19,0.12835311889648438
3,4,1,0.05980396270751953
4,4,1,0.11525201797485352
2,4,1,0.10899901390075684
3,4,12,0.10684919357299805
1,4,19,0.32695698738098145
4,4,12,0.11544013023376465
3,4,13,0.12519598007202148
2,4,12,0.12610602378845215
1,4,1,0.12195992469787598
4,4,13,0.12288403511047363
2,4,13,0.06033587455749512
3,4,21,0.06403613090515137
4,4,21,0.06396484375
