User_ID,Run_Number,SQL_File,Run_Time
6,1,21,2.6922030448913574
8,1,21,2.6976230144500732
1,1,21,2.7026779651641846
3,1,21,2.7055156230926514
7,1,21,2.7115819454193115
5,1,21,2.712261199951172
4,1,21,2.720978021621704
2,1,21,2.7572507858276367
2,1,20,0.4244260787963867
1,1,20,0.42400312423706055
7,1,20,0.41795778274536133
6,1,20,0.4269077777862549
5,1,20,0.5411431789398193
8,1,20,0.544266939163208
3,1,20,0.5619781017303467
4,1,20,0.5723180770874023
2,1,22,0.48850107192993164
5,1,22,0.4961280822753906
3,1,22,0.5006527900695801
7,1,22,0.49851536750793457
1,1,22,0.5210239887237549
8,1,22,0.5211279392242432
6,1,22,0.533261775970459
4,1,22,0.5461370944976807
6,1,18,0.8531599044799805
8,1,18,0.8535668849945068
2,1,18,0.8647170066833496
5,1,18,0.8656671047210693
4,1,18,0.86773681640625
1,1,18,0.8718669414520264
3,1,18,0.8757529258728027
7,1,18,0.8690359592437744
6,1,19,0.36081624031066895
3,1,19,0.36280298233032227
2,1,19,0.37111496925354004
7,1,19,0.3662440776824951
4,1,19,0.3779628276824951
1,1,19,0.40843796730041504
8,1,19,0.42319726943969727
5,1,19,0.4385199546813965
7,1,4,0.5504298210144043
4,1,4,0.5573630332946777
8,1,4,0.549685001373291
2,1,4,0.5593929290771484
6,1,4,0.5544741153717041
3,1,4,0.5637381076812744
1,1,4,0.5678188800811768
5,1,4,0.5711522102355957
7,1,5,0.47344374656677246
6,1,5,0.483295202255249
1,1,5,0.4905130863189697
3,1,5,0.49964380264282227
4,1,5,0.49585795402526855
2,1,5,0.501030683517456
5,1,5,0.5033228397369385
8,1,5,0.5102090835571289
4,1,7,0.4179661273956299
6,1,7,0.5737369060516357
5,1,7,0.5964081287384033
1,1,7,0.6103739738464355
3,1,7,0.6170310974121094
7,1,7,0.6604371070861816
2,1,7,0.6817648410797119
8,1,7,0.7178540229797363
2,1,6,0.762444019317627
5,1,6,0.7694981098175049
7,1,6,0.7721619606018066
6,1,6,0.7752199172973633
8,1,6,0.7736530303955078
1,1,6,0.7944822311401367
4,1,6,0.792151927947998
3,1,6,0.8885030746459961
4,1,2,0.3855409622192383
2,1,2,0.4293670654296875
6,1,2,0.4764862060546875
8,1,2,0.4746060371398926
3,1,2,0.5072660446166992
1,1,2,0.5120761394500732
7,1,2,0.5099201202392578
5,1,2,0.5174338817596436
1,1,3,0.35340380668640137
3,1,3,0.3612401485443115
4,1,3,0.3832237720489502
2,1,3,0.38596510887145996
7,1,3,0.37958407402038574
5,1,3,0.3988778591156006
8,1,3,0.3956279754638672
6,1,3,0.40627002716064453
2,1,1,0.8788251876831055
8,1,1,0.8785531520843506
4,1,1,0.8943281173706055
5,1,1,0.8940091133117676
6,1,1,0.8933148384094238
3,1,1,0.9006307125091553
1,1,1,0.9089758396148682
7,1,1,0.9011900424957275
6,1,8,0.9862279891967773
1,1,8,0.999826192855835
2,1,8,0.9999918937683105
7,1,8,1.006471872329712
3,1,8,1.0096321105957031
5,1,8,1.0170540809631348
4,1,8,1.018845796585083
8,1,8,1.0947620868682861
3,1,9,0.9264390468597412
5,1,9,0.931922197341919
6,1,9,0.9346029758453369
8,1,9,0.9319372177124023
7,1,9,0.9337270259857178
2,1,9,0.9493978023529053
1,1,9,0.9496428966522217
4,1,9,0.9540059566497803
6,1,14,0.9755148887634277
7,1,14,0.9855220317840576
8,1,14,0.9926912784576416
2,1,14,1.0706899166107178
1,1,14,1.1118371486663818
3,1,14,1.1204099655151367
5,1,14,1.1368958950042725
4,1,14,1.1384518146514893
3,1,15,0.36845993995666504
4,1,15,0.37871885299682617
5,1,15,0.3776261806488037
7,1,15,0.38193678855895996
2,1,15,0.4049558639526367
6,1,15,0.4075641632080078
1,1,15,0.4116380214691162
8,1,15,0.4507608413696289
5,1,17,1.3242523670196533
4,1,17,1.3255529403686523
6,1,17,1.3371639251708984
7,1,17,1.335848331451416
1,1,17,1.3454320430755615
2,1,17,1.3495762348175049
3,1,17,1.3493561744689941
8,1,17,1.3583002090454102
8,1,16,0.9325392246246338
5,1,16,0.9436779022216797
1,1,16,0.9504787921905518
4,1,16,0.9462900161743164
7,1,16,0.9717469215393066
3,1,16,0.9879066944122314
6,1,16,1.002046823501587
2,1,16,1.0488321781158447
6,1,12,0.3733382225036621
4,1,12,0.3772270679473877
3,1,12,0.39880800247192383
