Run_Number,SQL_File,Run_Time
1,7,2.7806031703948975
2,7,0.5665440559387207
3,7,0.6378834247589111
4,7,0.5382533073425293
5,7,0.5076494216918945
6,7,0.5259590148925781
1,8,1.6169607639312744
2,8,0.7091162204742432
3,8,0.6008772850036621
4,8,0.526756763458252
5,8,0.45859789848327637
6,8,0.5077409744262695
1,21,2.1935465335845947
2,21,0.4458351135253906
3,21,0.38675427436828613
4,21,0.4956684112548828
5,21,0.4806783199310303
6,21,0.47870349884033203
1,4,1.019951581954956
2,4,0.44701623916625977
3,4,0.4136013984680176
4,4,0.4825015068054199
5,4,0.48654794692993164
6,4,0.4617428779602051
1,3,1.048356533050537
2,3,0.4816553592681885
3,3,0.4075284004211426
4,3,0.41065239906311035
5,3,0.47745299339294434
6,3,0.5743296146392822
1,15,1.1474385261535645
2,15,0.46865296363830566
3,15,0.4759480953216553
4,15,0.3439004421234131
5,15,0.3638315200805664
6,15,0.6038706302642822
1,16,0.6340863704681396
2,16,0.530632495880127
3,16,0.48589611053466797
4,16,0.4909343719482422
5,16,0.5111453533172607
6,16,0.5458505153656006
1,1,1.05961275100708
2,1,0.4605977535247803
3,1,0.493131160736084
4,1,0.4343879222869873
5,1,0.5123937129974365
6,1,0.37772345542907715
1,6,0.725738525390625
2,6,0.5419785976409912
3,6,0.4199509620666504
4,6,0.48243284225463867
5,6,0.5704915523529053
6,6,0.5008113384246826
1,13,2.7290635108947754
2,13,0.47719907760620117
3,13,0.41723179817199707
4,13,0.4328763484954834
5,13,0.38523030281066895
6,13,0.40316200256347656
1,17,1.8498966693878174
2,17,0.47221994400024414
3,17,0.4582192897796631
4,17,0.42463135719299316
5,17,0.37813401222229004
6,17,0.3641188144683838
1,2,0.41850781440734863
2,2,0.5705564022064209
3,2,0.39000439643859863
4,2,0.4277338981628418
5,2,0.4011373519897461
6,2,0.40119338035583496
1,18,2.0644383430480957
2,18,0.3929569721221924
3,18,0.4631540775299072
4,18,0.4835939407348633
5,18,0.3938925266265869
6,18,0.38567423820495605
1,11,0.42958879470825195
2,11,0.4441840648651123
3,11,0.5063385963439941
4,11,0.4375300407409668
5,11,0.41915035247802734
6,11,0.5809650421142578
1,14,0.9846668243408203
2,14,0.4067678451538086
3,14,0.5420403480529785
4,14,0.3411703109741211
5,14,0.38860487937927246
6,14,0.37050437927246094
1,22,1.1317811012268066
2,22,0.3710591793060303
3,22,0.4095795154571533
4,22,0.4560587406158447
5,22,0.3360280990600586
6,22,0.3407433032989502
1,9,4.81255841255188
2,9,0.44884538650512695
3,9,0.6007213592529297
4,9,0.5984375476837158
5,9,0.45729637145996094
6,9,0.5562710762023926
1,20,1.4359116554260254
2,20,0.636763334274292
3,20,0.6620068550109863
4,20,0.5782718658447266
5,20,0.5314533710479736
6,20,0.5887348651885986
1,12,1.0578844547271729
2,12,0.4719572067260742
3,12,0.44678592681884766
4,12,0.494171142578125
5,12,0.45429062843322754
6,12,0.4743673801422119
1,5,0.5113558769226074
2,5,0.42677855491638184
3,5,0.47280216217041016
4,5,0.562737226486206
5,5,0.4927482604980469
6,5,0.5266151428222656
1,10,1.1967017650604248
2,10,0.4605064392089844
3,10,0.45873594284057617
4,10,0.4929988384246826
5,10,0.3998842239379883
6,10,0.4821662902832031
1,19,0.7121901512145996
2,19,0.4560506343841553
3,19,0.49196577072143555
4,19,0.4284837245941162
5,19,0.42285799980163574
6,19,0.3890364170074463
