User_ID,Run_Number,File_Number,Execution_Time_sec
3,1,18,0.0630331039428711
4,1,18,0.09472918510437012
5,1,18,0.09040999412536621
1,1,18,0.10154914855957031
2,1,18,0.1002190113067627
7,1,18,0.09585213661193848
9,1,18,0.09495973587036133
11,1,18,0.09386992454528809
6,1,18,0.10432100296020508
8,1,18,0.10377693176269531
14,1,18,0.0910482406616211
13,1,18,0.09734487533569336
12,1,18,0.10005879402160645
10,1,18,0.10267329216003418
6,1,19,0.09987711906433105
2,1,19,0.11362314224243164
9,1,19,0.10953211784362793
5,1,19,0.12263607978820801
3,1,19,0.15039896965026855
1,1,19,0.12115192413330078
4,1,19,0.13212203979492188
14,1,19,0.11258339881896973
7,1,19,0.11967825889587402
13,1,19,0.10937094688415527
12,1,19,0.10832905769348145
8,1,19,0.11545181274414062
11,1,19,0.11953186988830566
10,1,19,0.11189389228820801
6,1,1,0.058760881423950195
2,1,1,0.058713674545288086
5,1,1,0.06602025032043457
1,1,1,0.06203413009643555
3,1,1,0.06887316703796387
13,1,1,0.0591130256652832
9,1,1,0.06987214088439941
16,1,18,0.27024197578430176
4,1,1,0.0629730224609375
15,1,18,0.2742900848388672
14,1,1,0.07026886940002441
7,1,1,0.06991219520568848
12,1,1,0.06935691833496094
11,1,1,0.06717300415039062
8,1,1,0.0704500675201416
10,1,1,0.06711196899414062
2,1,12,0.057562828063964844
6,1,12,0.05923914909362793
5,1,12,0.06464290618896484
1,1,12,0.06479501724243164
3,1,12,0.06333804130554199
13,1,12,0.07160592079162598
14,1,12,0.06650805473327637
9,1,12,0.07555103302001953
8,1,12,0.06359982490539551
12,1,12,0.06607174873352051
7,1,12,0.07526397705078125
4,1,12,0.08144211769104004
16,1,19,0.08362603187561035
10,1,12,0.07374691963195801
11,1,12,0.07851195335388184
15,1,19,0.08574700355529785
2,1,13,0.06611394882202148
6,1,13,0.0699760913848877
1,1,13,0.05950522422790527
3,1,13,0.06353282928466797
5,1,13,0.06549715995788574
8,1,13,0.05814695358276367
14,1,13,0.06286096572875977
4,1,13,0.0533750057220459
10,1,13,0.05469393730163574
9,1,13,0.06642699241638184
7,1,13,0.057309865951538086
13,1,13,0.07501006126403809
11,1,13,0.05538511276245117
12,1,13,0.06930899620056152
16,1,1,0.06244516372680664
15,1,1,0.06205606460571289
6,1,21,0.06224322319030762
2,1,21,0.06770205497741699
1,1,21,0.058672189712524414
5,1,21,0.06386613845825195
3,1,21,0.06735730171203613
8,1,21,0.06180691719055176
12,1,21,0.09606814384460449
14,1,21,0.1067209243774414
16,1,12,0.09766793251037598
7,1,21,0.10427498817443848
10,1,21,0.10442900657653809
11,1,21,0.10475015640258789
15,1,12,0.10036039352416992
9,1,21,0.11331796646118164
4,1,21,0.11959385871887207
13,1,21,0.11520504951477051
1,1,20,0.09467792510986328
2,1,20,0.11462593078613281
6,1,20,0.12077188491821289
5,1,20,0.10658407211303711
3,1,20,0.10553908348083496
8,1,20,0.09844589233398438
16,1,13,0.08347320556640625
15,1,13,0.07802009582519531
12,1,20,0.10578799247741699
7,1,20,0.10390472412109375
14,1,20,0.10587501525878906
10,1,20,0.12862801551818848
11,1,20,0.13026213645935059
9,1,20,0.13414311408996582
13,1,20,0.13451695442199707
4,1,20,0.1394500732421875
5,1,7,0.11668109893798828
6,1,7,0.11787271499633789
1,1,7,0.14253592491149902
2,1,7,0.1275777816772461
8,1,7,0.11717391014099121
3,1,7,0.11900210380554199
16,1,21,0.08593416213989258
15,1,21,0.08646893501281738
12,1,7,0.07353687286376953
14,1,7,0.07181596755981445
7,1,7,0.08093094825744629
10,1,7,0.06263613700866699
11,1,7,0.06263303756713867
9,1,7,0.07413315773010254
13,1,7,0.0702672004699707
6,1,6,0.07365202903747559
1,1,6,0.07126402854919434
8,1,6,0.07028412818908691
2,1,6,0.06923127174377441
5,1,6,0.07648205757141113
4,1,7,0.10434913635253906
12,1,6,0.07871627807617188
14,1,6,0.08009171485900879
7,1,6,0.08100199699401855
11,1,6,0.07183098793029785
3,1,6,0.1009511947631836
15,1,20,0.09599804878234863
16,1,20,0.09746789932250977
10,1,6,0.07764196395874023
6,1,15,0.12040972709655762
4,1,6,0.1039590835571289
8,1,15,0.11965584754943848
7,1,15,0.09717416763305664
2,1,15,0.126356840133667
10,1,15,0.09580183029174805
1,1,15,0.12990832328796387
14,1,15,0.11662578582763672
12,1,15,0.11904788017272949
11,1,15,0.10589170455932617
5,1,15,0.13992023468017578
15,1,7,0.1094820499420166
16,1,7,0.1260538101196289
3,1,15,0.12762999534606934
8,1,14,0.07077884674072266
4,1,15,0.07989931106567383
6,1,14,0.0809321403503418
7,1,14,0.07589292526245117
10,1,14,0.08543014526367188
2,1,14,0.09110498428344727
12,1,14,0.08243203163146973
5,1,14,0.0782468318939209
1,1,14,0.08676695823669434
15,1,6,0.07855105400085449
16,1,6,0.06381726264953613
14,1,14,0.08671021461486816
9,1,6,0.24528884887695312
13,1,6,0.24554705619812012
11,1,14,0.08563518524169922
3,1,14,0.08844399452209473
4,1,14,0.06295394897460938
8,1,9,0.07191872596740723
7,1,9,0.0659487247467041
6,1,9,0.0784459114074707
2,1,9,0.0672762393951416
12,1,9,0.07541990280151367
15,1,15,0.07961273193359375
10,1,9,0.07663583755493164
1,1,9,0.07778692245483398
14,1,9,0.0845787525177002
16,1,15,0.08346128463745117
5,1,9,0.0916740894317627
11,1,9,0.09113192558288574
7,1,8,0.06415700912475586
2,1,8,0.07260012626647949
12,1,8,0.07188796997070312
1,1,8,0.06770586967468262
16,1,14,0.058598995208740234
9,1,15,0.19370794296264648
3,1,9,0.17258000373840332
13,1,15,0.19402480125427246
12,1,11,0.06084799766540527
4,1,9,0.17043590545654297
8,1,8,0.17106199264526367
2,1,11,0.07481598854064941
7,1,11,0.10918402671813965
15,1,14,0.1405808925628662
1,1,11,0.07016396522521973
11,1,8,0.12133979797363281
10,1,8,0.1441051959991455
14,1,8,0.1343848705291748
6,1,8,0.16841721534729004
16,1,9,0.089324951171875
13,1,14,0.05773115158081055
9,1,14,0.060122013092041016
3,1,8,0.07655596733093262
5,1,8,0.17905902862548828
11,1,11,0.05570101737976074
8,1,11,0.06706500053405762
4,1,8,0.06997203826904297
6,1,11,0.058001041412353516
15,1,9,0.07580113410949707
14,1,11,0.07833027839660645
10,1,11,0.08022809028625488
2,1,10,0.12648296356201172
16,1,8,0.12532305717468262
12,1,10,0.15595698356628418
9,1,9,0.1110231876373291
13,1,9,0.11243176460266113
3,1,11,0.09901905059814453
1,1,10,0.15037202835083008
5,1,11,0.10100936889648438
4,1,11,0.0969698429107666
7,1,10,0.17801403999328613
15,1,8,0.13066911697387695
2,1,3,0.12767791748046875
11,1,10,0.21495580673217773
12,1,3,0.14809918403625488
10,1,10,0.30203700065612793
6,1,10,0.3937051296234131
8,1,10,0.5740861892700195
14,1,10,0.5547418594360352
15,1,11,0.4663989543914795
16,1,11,0.5310168266296387
6,1,3,0.22208595275878906
10,1,3,0.29201793670654297
11,1,3,0.4221351146697998
7,1,3,0.5182812213897705
13,1,8,0.5678868293762207
9,1,8,0.5733530521392822
1,1,3,0.5716350078582764
8,1,3,0.11911177635192871
14,1,3,0.11598801612854004
3,1,10,0.6043920516967773
5,1,10,0.6008861064910889
2,1,2,0.5113861560821533
4,1,10,0.6245303153991699
12,1,2,0.5007009506225586
9,1,11,0.07712292671203613
15,1,10,0.1253190040588379
6,1,2,0.12583231925964355
16,1,10,0.14469075202941895
11,1,2,0.128709077835083
3,1,3,0.07738709449768066
5,1,3,0.08098387718200684
2,1,16,0.09762787818908691
13,1,11,0.152907133102417
10,1,2,0.19052386283874512
8,1,2,0.12760233879089355
6,1,16,0.11659502983093262
12,1,16,0.13191914558410645
11,1,16,0.11347293853759766
4,1,3,0.1547410488128662
15,1,3,0.13845515251159668
16,1,3,0.11961793899536133
9,1,10,0.14388775825500488
7,1,2,0.25159502029418945
2,1,17,0.09438014030456543
8,1,16,0.08159399032592773
5,1,2,0.13239121437072754
3,1,2,0.1380469799041748
1,1,2,0.2478640079498291
12,1,17,0.053858041763305664
6,1,17,0.05680990219116211
7,1,16,0.09412598609924316
12,1,22,0.06904768943786621
14,1,2,0.2976391315460205
11,1,17,0.14508390426635742
2,1,22,0.13626790046691895
6,1,22,0.1142573356628418
1,1,16,0.12167811393737793
13,1,10,0.23192310333251953
8,1,17,0.14136791229248047
15,1,2,0.16787481307983398
9,1,3,0.16676092147827148
4,1,2,0.1751389503479004
10,1,16,0.24570989608764648
5,1,16,0.18067407608032227
16,1,2,0.24147295951843262
3,1,16,0.2106928825378418
14,1,16,0.1673259735107422
6,1,4,0.1601409912109375
11,1,22,0.17444705963134766
5,1,17,0.10535621643066406
10,1,17,0.14360690116882324
13,1,3,0.16242218017578125
8,1,22,0.16108012199401855
3,1,17,0.08528304100036621
16,1,16,0.09709811210632324
4,1,16,0.17976713180541992
6,1,5,0.06080508232116699
10,1,22,0.07489514350891113
5,1,22,0.07791900634765625
16,1,17,0.12521123886108398
3,1,22,0.13859176635742188
12,1,4,0.3790740966796875
4,1,17,0.13750815391540527
11,1,4,0.17769885063171387
10,1,4,0.1105201244354248
15,1,16,0.3398101329803467
12,1,5,0.0609889030456543
16,1,22,0.08087921142578125
4,1,22,0.07880878448486328
10,1,5,0.06401610374450684
13,1,2,0.24526524543762207
4,1,4,0.1043391227722168
7,1,17,0.6867620944976807
1,1,17,0.6384079456329346
14,1,17,0.5181088447570801
2,1,4,0.6558918952941895
15,1,17,0.29547691345214844
8,1,4,0.47613096237182617
3,1,4,0.33805394172668457
5,1,4,0.41280293464660645
16,1,4,0.2621581554412842
11,1,5,0.3160109519958496
4,1,5,0.14356422424316406
13,1,16,0.25910520553588867
1,1,22,0.06158733367919922
7,1,22,0.08398103713989258
9,1,2,0.7033281326293945
15,1,22,0.06899619102478027
2,1,5,0.07245302200317383
8,1,5,0.07903695106506348
16,1,5,0.07103514671325684
14,1,22,0.08933591842651367
3,1,5,0.0762939453125
5,1,5,0.08169794082641602
13,1,17,0.06287288665771484
1,1,4,0.08192586898803711
7,1,4,0.06868290901184082
15,1,4,0.07851791381835938
14,1,4,0.07115697860717773
13,1,22,0.06389689445495605
9,1,16,0.09248185157775879
7,1,5,0.07613110542297363
1,1,5,0.07812833786010742
14,1,5,0.06156110763549805
15,1,5,0.0640859603881836
9,1,17,0.1308889389038086
13,1,4,0.13813495635986328
9,1,22,0.08738183975219727
13,1,5,0.08773493766784668
9,1,4,0.07850480079650879
9,1,5,0.0804452896118164
6,2,18,0.06902503967285156
1,2,18,0.07731795310974121
2,2,18,0.0758199691772461
8,2,18,0.08220696449279785
14,2,18,0.07247638702392578
12,2,18,0.08779335021972656
15,2,18,0.10026907920837402
4,2,18,0.10767006874084473
13,2,18,0.12189531326293945
7,2,18,0.12434983253479004
9,2,18,0.13152194023132324
16,2,18,0.13625502586364746
10,2,18,0.1261429786682129
3,2,18,0.1336686611175537
5,2,18,0.15592408180236816
11,2,18,0.14651894569396973
1,2,19,0.0889430046081543
6,2,19,0.10463714599609375
2,2,19,0.09661221504211426
12,2,19,0.10171103477478027
14,2,19,0.10471987724304199
8,2,19,0.11646890640258789
15,2,19,0.09264469146728516
4,2,19,0.08448576927185059
13,2,19,0.08498406410217285
7,2,19,0.08025431632995605
9,2,19,0.08023500442504883
16,2,19,0.07964706420898438
5,2,19,0.06575489044189453
3,2,19,0.07769298553466797
10,2,19,0.09303593635559082
11,2,19,0.08118605613708496
6,2,1,0.06772589683532715
1,2,1,0.07614493370056152
2,2,1,0.06909012794494629
12,2,1,0.06643104553222656
14,2,1,0.07320499420166016
4,2,1,0.09076595306396484
8,2,1,0.09394288063049316
15,2,1,0.09296417236328125
3,2,1,0.07506513595581055
9,2,1,0.07994389533996582
13,2,1,0.08423089981079102
16,2,1,0.08356380462646484
5,2,1,0.08228111267089844
10,2,1,0.08011698722839355
1,2,12,0.11058878898620605
7,2,1,0.1333777904510498
11,2,1,0.11640214920043945
2,2,12,0.11366724967956543
6,2,12,0.11900901794433594
12,2,12,0.10857605934143066
14,2,12,0.1050422191619873
4,2,12,0.07477879524230957
8,2,12,0.0804448127746582
15,2,12,0.07994198799133301
13,2,12,0.08864688873291016
5,2,12,0.08681201934814453
3,2,12,0.09831404685974121
9,2,12,0.09824609756469727
16,2,12,0.09447765350341797
10,2,12,0.0972738265991211
1,2,13,0.06421899795532227
7,2,12,0.06481409072875977
2,2,13,0.06267905235290527
6,2,13,0.06768488883972168
11,2,12,0.0722658634185791
12,2,13,0.06849312782287598
14,2,13,0.07225513458251953
4,2,13,0.08392810821533203
15,2,13,0.0780489444732666
8,2,13,0.0924367904663086
5,2,13,0.09525513648986816
3,2,13,0.0926980972290039
13,2,13,0.0999460220336914
16,2,13,0.09682083129882812
11,2,13,0.07112693786621094
10,2,13,0.08596301078796387
7,2,13,0.08556890487670898
9,2,13,0.10590410232543945
1,2,21,0.10258603096008301
6,2,21,0.09874105453491211
2,2,21,0.12460494041442871
14,2,21,0.10912895202636719
12,2,21,0.11565709114074707
4,2,21,0.10166501998901367
15,2,21,0.10693120956420898
8,2,21,0.10214829444885254
5,2,21,0.09113502502441406
16,2,21,0.10782480239868164
3,2,21,0.11565089225769043
13,2,21,0.12478017807006836
10,2,21,0.12373089790344238
7,2,21,0.12143301963806152
11,2,21,0.1311018466949463
9,2,21,0.1418769359588623
6,2,20,0.1360461711883545
1,2,20,0.15054702758789062
14,2,20,0.14149904251098633
2,2,20,0.15316987037658691
13,2,20,0.11333703994750977
15,2,20,0.17541933059692383
5,2,20,0.19270086288452148
4,2,20,0.25037312507629395
7,2,20,0.18859004974365234
10,2,20,0.19625544548034668
3,2,20,0.21386098861694336
8,2,20,0.2583441734313965
16,2,20,0.21663880348205566
11,2,20,0.2055799961090088
1,2,7,0.18449878692626953
9,2,20,0.20641613006591797
6,2,7,0.1952650547027588
14,2,7,0.17269301414489746
2,2,7,0.1626739501953125
12,2,20,0.391340970993042
1,2,6,0.09754180908203125
14,2,6,0.0916287899017334
5,2,7,0.17867112159729004
4,2,7,0.15337705612182617
