User_ID,Run_Number,SQL_File,Run_Time
10,1,21,4.674452066421509
6,1,21,4.69668984413147
12,1,21,4.694246292114258
7,1,21,4.696903944015503
8,1,21,4.6968090534210205
3,1,21,4.707089185714722
14,1,21,4.703542947769165
9,1,21,4.705903053283691
15,1,21,4.70434832572937
2,1,21,4.7085959911346436
16,1,21,4.71573281288147
5,1,21,4.721514940261841
11,1,21,4.721109867095947
4,1,21,4.726551055908203
13,1,21,4.798945903778076
1,1,21,4.804884910583496
5,1,20,0.4903428554534912
12,1,20,0.5026962757110596
10,1,20,0.5432329177856445
4,1,20,0.5491268634796143
1,1,20,0.5600910186767578
2,1,20,0.5838799476623535
9,1,20,0.5844659805297852
3,1,20,0.6176424026489258
8,1,20,0.6140050888061523
6,1,20,0.8502159118652344
7,1,20,0.9482889175415039
13,1,20,0.9539639949798584
11,1,20,0.967242956161499
15,1,20,0.9963679313659668
14,1,20,1.0330891609191895
16,1,20,1.4501357078552246
6,1,22,0.4638211727142334
4,1,22,0.4758021831512451
5,1,22,0.5127120018005371
7,1,22,0.5109648704528809
12,1,22,0.5047109127044678
2,1,22,0.5359790325164795
1,1,22,0.5376770496368408
8,1,22,0.6112492084503174
11,1,22,0.6083621978759766
3,1,22,0.7059409618377686
14,1,22,0.798043966293335
9,1,22,0.8687069416046143
10,1,22,0.8715858459472656
15,1,22,0.8739111423492432
16,1,22,0.8794119358062744
13,1,22,1.0029680728912354
5,1,18,0.38369202613830566
6,1,18,0.3950049877166748
9,1,18,0.3925209045410156
1,1,18,0.4184541702270508
2,1,18,0.4185302257537842
4,1,18,0.42568111419677734
10,1,18,0.4232499599456787
8,1,18,0.45167994499206543
7,1,18,0.5631821155548096
14,1,18,0.8147530555725098
3,1,18,0.8377139568328857
11,1,18,0.861518144607544
13,1,18,0.8911550045013428
15,1,18,0.9703772068023682
12,1,18,1.0396919250488281
16,1,18,1.0538408756256104
15,1,19,1.353430986404419
10,1,19,1.3655319213867188
8,1,19,1.3749439716339111
14,1,19,1.3806850910186768
13,1,19,1.385498046875
3,1,19,1.4026761054992676
11,1,19,1.4033129215240479
16,1,19,1.396394968032837
2,1,19,1.4369289875030518
4,1,19,1.4440319538116455
5,1,19,1.4542808532714844
12,1,19,1.5243830680847168
1,1,19,1.5954220294952393
7,1,19,1.6043519973754883
9,1,19,1.612652063369751
6,1,19,1.6284332275390625
4,1,4,0.34554409980773926
6,1,4,0.35204410552978516
3,1,4,0.3724701404571533
1,1,4,0.3901338577270508
5,1,4,0.38376379013061523
2,1,4,0.42082905769348145
12,1,4,0.40233707427978516
8,1,4,0.40900206565856934
7,1,4,0.4185941219329834
10,1,4,0.45830297470092773
15,1,4,0.7062878608703613
