User_ID,Run_Number,SQL_File,Run_Time
3,1,21,3.927199125289917
10,1,21,3.95107102394104
11,1,21,3.95343017578125
2,1,21,3.9684317111968994
13,1,21,3.9862749576568604
1,1,21,3.988874912261963
15,1,21,4.009123802185059
4,1,21,4.011802911758423
14,1,21,4.015465974807739
5,1,21,4.01764702796936
7,1,21,4.021886825561523
9,1,21,4.030118227005005
16,1,21,4.049087047576904
12,1,21,4.090233087539673
8,1,21,4.100813150405884
6,1,21,4.124057054519653
11,1,20,0.44955897331237793
2,1,20,0.48027586936950684
8,1,20,0.48215174674987793
1,1,20,0.5110242366790771
5,1,20,0.5145270824432373
3,1,20,0.559546947479248
10,1,20,0.5495851039886475
4,1,20,0.5583829879760742
9,1,20,0.5515620708465576
7,1,20,0.5694458484649658
12,1,20,0.9880788326263428
13,1,20,0.9851398468017578
15,1,20,0.9908738136291504
6,1,20,1.077979326248169
14,1,20,1.068105936050415
16,1,20,1.7036619186401367
10,1,22,1.0733850002288818
5,1,22,1.090324878692627
15,1,22,1.0760579109191895
12,1,22,1.0904960632324219
9,1,22,1.095343828201294
11,1,22,1.097773790359497
8,1,22,1.1024129390716553
6,1,22,1.1057348251342773
16,1,22,1.0904502868652344
14,1,22,1.0964207649230957
4,1,22,1.1258156299591064
7,1,22,1.1330173015594482
1,1,22,1.1366500854492188
2,1,22,1.1437819004058838
13,1,22,1.1274960041046143
3,1,22,1.1473932266235352
3,1,18,0.433790922164917
9,1,18,0.4678080081939697
6,1,18,0.4898219108581543
5,1,18,0.5025620460510254
4,1,18,0.5130660533905029
8,1,18,0.5280661582946777
7,1,18,0.5392568111419678
1,1,18,0.5532119274139404
2,1,18,0.5744438171386719
11,1,18,0.5961780548095703
14,1,18,0.8150520324707031
16,1,18,0.8214771747589111
15,1,18,0.9371230602264404
10,1,18,0.9498450756072998
13,1,18,0.9684798717498779
12,1,18,1.0692307949066162
2,1,19,0.3635430335998535
6,1,19,0.3665468692779541
5,1,19,0.38636183738708496
12,1,19,0.427487850189209
7,1,19,0.4434318542480469
1,1,19,0.45250725746154785
4,1,19,0.49645185470581055
9,1,19,0.4915158748626709
8,1,19,0.5429408550262451
16,1,19,0.804520845413208
10,1,19,0.8138720989227295
11,1,19,0.874579906463623
14,1,19,0.8888788223266602
13,1,19,0.9003148078918457
15,1,19,0.9361820220947266
3,1,19,1.179405927658081
1,1,4,0.3808858394622803
2,1,4,0.3937089443206787
9,1,4,0.4801359176635742
7,1,4,0.4971461296081543
6,1,4,0.4986228942871094
4,1,4,0.5023510456085205
5,1,4,0.5156610012054443
10,1,4,0.5196082592010498
3,1,4,0.6005001068115234
8,1,4,0.7086749076843262
15,1,4,0.7781198024749756
16,1,4,0.8172941207885742
12,1,4,0.8693530559539795
11,1,4,0.8743119239807129
14,1,4,0.8756630420684814
13,1,4,0.936007022857666
2,1,5,0.5035650730133057
1,1,5,0.5116291046142578
6,1,5,0.7039921283721924
10,1,5,0.8110752105712891
9,1,5,0.8165040016174316
5,1,5,0.8222980499267578
7,1,5,0.8203608989715576
8,1,5,0.821281909942627
3,1,5,0.8538908958435059
16,1,5,1.0936980247497559
15,1,5,1.1174530982971191
4,1,5,1.1351962089538574
12,1,5,1.1754329204559326
13,1,5,1.1977779865264893
14,1,5,1.2501609325408936
11,1,5,1.3138251304626465
12,1,7,1.4332709312438965
2,1,7,1.4448468685150146
5,1,7,1.4443740844726562
15,1,7,1.4483649730682373
6,1,7,1.4816820621490479
3,1,7,1.487654209136963
7,1,7,1.4837088584899902
1,1,7,1.5236492156982422
13,1,7,1.5222320556640625
11,1,7,1.5253849029541016
16,1,7,1.5282039642333984
9,1,7,1.5417380332946777
8,1,7,1.5547139644622803
10,1,7,1.5544891357421875
14,1,7,1.5523509979248047
4,1,7,1.5834619998931885
7,1,6,0.3603799343109131
3,1,6,0.3659172058105469
8,1,6,0.36225271224975586
2,1,6,0.37078189849853516
11,1,6,0.35947275161743164
6,1,6,0.3708763122558594
4,1,6,0.4017162322998047
5,1,6,0.4190959930419922
1,1,6,0.4327208995819092
10,1,6,0.4749476909637451
14,1,6,0.6111879348754883
12,1,6,0.7046642303466797
16,1,6,0.7073619365692139
15,1,6,0.7187619209289551
13,1,6,0.724977970123291
9,1,6,0.7601690292358398
1,1,2,0.48433995246887207
7,1,2,0.49073219299316406
13,1,2,0.48238182067871094
6,1,2,0.5006227493286133
2,1,2,0.5142037868499756
4,1,2,0.5244491100311279
3,1,2,0.5344338417053223
8,1,2,0.5425870418548584
5,1,2,0.5644187927246094
9,1,2,0.5584168434143066
10,1,2,0.8171520233154297
16,1,2,0.8279149532318115
11,1,2,0.8482117652893066
14,1,2,0.8594679832458496
12,1,2,0.8776497840881348
15,1,2,0.8817458152770996
2,1,3,0.43543410301208496
3,1,3,0.43517398834228516
5,1,3,0.44442224502563477
9,1,3,0.4490330219268799
1,1,3,0.4652683734893799
12,1,3,0.48491597175598145
6,1,3,0.4984440803527832
7,1,3,0.8131611347198486
10,1,3,0.8105781078338623
16,1,3,0.9291431903839111
13,1,3,1.003978967666626
11,1,3,1.0862548351287842
8,1,3,1.1348669528961182
4,1,3,1.1996519565582275
14,1,3,1.1912438869476318
15,1,3,1.7280349731445312
12,1,1,1.5071220397949219
16,1,1,1.5225200653076172
13,1,1,1.5497033596038818
10,1,1,1.5721778869628906
9,1,1,1.6037678718566895
15,1,1,1.6083729267120361
14,1,1,1.610685110092163
5,1,1,1.623643159866333
6,1,1,1.6297259330749512
11,1,1,1.6271250247955322
3,1,1,1.6443231105804443
8,1,1,1.656167984008789
2,1,1,1.6853439807891846
4,1,1,1.6855061054229736
7,1,1,1.686985969543457
1,1,1,1.8848650455474854
6,1,8,0.46166396141052246
1,1,8,0.4759950637817383
3,1,8,0.4757368564605713
9,1,8,0.4691760540008545
10,1,8,0.48279905319213867
7,1,8,0.49834299087524414
4,1,8,0.5013892650604248
11,1,8,0.4943251609802246
5,1,8,0.5015599727630615
13,1,8,0.5533938407897949
16,1,8,0.808232307434082
15,1,8,0.8694629669189453
8,1,8,0.8925478458404541
2,1,8,0.9332940578460693
14,1,8,1.0334687232971191
12,1,8,1.075087070465088
14,1,9,0.5096440315246582
11,1,9,0.5187420845031738
4,1,9,0.5252208709716797
2,1,9,0.618340253829956
8,1,9,0.6142010688781738
1,1,9,0.6281850337982178
6,1,9,0.6261751651763916
5,1,9,0.6356651782989502
9,1,9,0.6330139636993408
3,1,9,0.7059071063995361
13,1,9,0.8603157997131348
16,1,9,0.8659460544586182
7,1,9,0.8939471244812012
12,1,9,0.892158031463623
10,1,9,0.934337854385376
15,1,9,1.090122938156128
4,1,14,0.40921902656555176
10,1,14,0.45785999298095703
5,1,14,0.48469114303588867
13,1,14,0.47367095947265625
3,1,14,0.48785400390625
7,1,14,0.4841139316558838
2,1,14,0.5289900302886963
6,1,14,0.5247018337249756
9,1,14,0.7489368915557861
1,1,14,0.7718219757080078
12,1,14,0.8036811351776123
15,1,14,0.8620350360870361
14,1,14,0.879417896270752
8,1,14,0.9552881717681885
16,1,14,1.0431809425354004
11,1,14,1.362882137298584
1,1,15,0.35009098052978516
2,1,15,0.3870389461517334
10,1,15,0.45215392112731934
9,1,15,0.4651470184326172
7,1,15,0.5173120498657227
4,1,15,0.5706539154052734
12,1,15,0.5895528793334961
3,1,15,0.647305965423584
6,1,15,0.6913888454437256
8,1,15,0.831226110458374
16,1,15,0.840411901473999
11,1,15,0.8514399528503418
13,1,15,0.8632729053497314
5,1,15,0.9164700508117676
15,1,15,0.9714109897613525
14,1,15,1.7745139598846436
1,1,17,0.3506278991699219
5,1,17,0.43407392501831055
4,1,17,0.4364337921142578
9,1,17,0.43106889724731445
3,1,17,0.4409499168395996
2,1,17,0.4419138431549072
6,1,17,0.4451258182525635
8,1,17,0.449143648147583
13,1,17,0.44380903244018555
7,1,17,0.4634060859680176
14,1,17,0.7552042007446289
11,1,17,0.7774951457977295
12,1,17,0.775954008102417
15,1,17,0.7827978134155273
10,1,17,0.815338134765625
16,1,17,0.8115358352661133
4,1,16,0.42232298851013184
6,1,16,0.43993425369262695
5,1,16,0.45240306854248047
1,1,16,0.48314905166625977
9,1,16,0.4881889820098877
3,1,16,0.5027618408203125
11,1,16,0.5162420272827148
2,1,16,0.5427298545837402
7,1,16,0.5700302124023438
8,1,16,0.5788888931274414
10,1,16,0.6214330196380615
14,1,16,0.7574830055236816
13,1,16,0.7941648960113525
15,1,16,0.857755184173584
12,1,16,0.9957339763641357
16,1,16,1.482356071472168
3,1,12,0.383958101272583
12,1,12,0.37432312965393066
9,1,12,0.38067007064819336
7,1,12,0.38291001319885254
2,1,12,0.38730812072753906
5,1,12,0.4042811393737793
10,1,12,0.4670562744140625
13,1,12,0.4597187042236328
1,1,12,0.47512197494506836
6,1,12,0.5049002170562744
4,1,12,0.81734299659729
14,1,12,0.8078913688659668
8,1,12,0.857017993927002
16,1,12,0.8836894035339355
15,1,12,0.8954041004180908
11,1,12,0.9853250980377197
3,1,13,0.34362101554870605
10,1,13,0.37671995162963867
1,1,13,0.4743621349334717
9,1,13,0.4615030288696289
8,1,13,0.4638679027557373
2,1,13,0.4760870933532715
6,1,13,0.469343900680542
4,1,13,0.47206592559814453
7,1,13,0.46866703033447266
5,1,13,0.521690845489502
14,1,13,0.7549080848693848
12,1,13,0.8644862174987793
16,1,13,0.8641407489776611
15,1,13,0.9014260768890381
13,1,13,0.9472901821136475
11,1,13,1.0005156993865967
3,1,11,0.5820860862731934
7,1,11,0.5862619876861572
5,1,11,0.5893681049346924
1,1,11,0.6030211448669434
4,1,11,0.6006360054016113
8,1,11,0.5938599109649658
2,1,11,0.6136782169342041
10,1,11,0.6106851100921631
6,1,11,0.6688168048858643
9,1,11,0.6934008598327637
14,1,11,0.9144701957702637
13,1,11,0.9472382068634033
16,1,11,1.0764789581298828
15,1,11,1.1032981872558594
11,1,11,1.2450520992279053
12,1,11,1.2708470821380615
4,1,10,0.5111339092254639
5,1,10,0.5186207294464111
9,1,10,0.5435471534729004
12,1,10,0.5384278297424316
8,1,10,0.5452280044555664
1,1,10,0.5639998912811279
6,1,10,0.5759470462799072
2,1,10,0.5842380523681641
7,1,10,0.585219144821167
3,1,10,0.6232941150665283
11,1,10,0.817939043045044
14,1,10,0.8330562114715576
13,1,10,0.8484201431274414
16,1,10,0.8664100170135498
10,1,10,0.8860509395599365
15,1,10,0.907304048538208
1,2,21,0.41080713272094727
3,2,21,0.41913723945617676
2,2,21,0.43952322006225586
6,2,21,0.5137569904327393
8,2,21,0.6273982524871826
12,2,21,0.6369097232818604
7,2,21,0.6432759761810303
4,2,21,0.658348798751831
9,2,21,0.7889039516448975
5,2,21,0.8162951469421387
15,2,21,0.9630157947540283
13,2,21,0.9974217414855957
14,2,21,1.0364210605621338
11,2,21,1.147233009338379
10,2,21,1.1603338718414307
16,2,21,1.6951968669891357
5,2,20,0.3724217414855957
1,2,20,0.37563323974609375
7,2,20,0.39491796493530273
2,2,20,0.39933180809020996
15,2,20,0.3864128589630127
8,2,20,0.40194106101989746
6,2,20,0.43140506744384766
9,2,20,0.42931032180786133
3,2,20,0.44028687477111816
12,2,20,0.8369741439819336
13,2,20,0.8456721305847168
10,2,20,0.8631210327148438
4,2,20,0.876849889755249
16,2,20,0.8922297954559326
11,2,20,0.9093208312988281
14,2,20,0.9289989471435547
6,2,22,0.3305799961090088
5,2,22,0.33092689514160156
7,2,22,0.3496980667114258
8,2,22,0.3858761787414551
9,2,22,0.38786983489990234
4,2,22,0.4107949733734131
10,2,22,0.43114590644836426
3,2,22,0.4436039924621582
1,2,22,0.4849529266357422
2,2,22,0.5448050498962402
13,2,22,0.7937681674957275
15,2,22,0.8000490665435791
16,2,22,0.8136231899261475
12,2,22,0.8535659313201904
14,2,22,1.0328330993652344
11,2,22,1.0794391632080078
2,2,18,0.34375500679016113
7,2,18,0.3777892589569092
11,2,18,0.36667680740356445
4,2,18,0.40306782722473145
9,2,18,0.4004809856414795
3,2,18,0.41260504722595215
8,2,18,0.4467809200286865
5,2,18,0.5089409351348877
6,2,18,0.5392031669616699
1,2,18,0.5844299793243408
15,2,18,0.7115998268127441
10,2,18,0.7273540496826172
14,2,18,0.7349166870117188
12,2,18,0.7416858673095703
16,2,18,0.7432658672332764
13,2,18,0.8164348602294922
1,2,19,0.3765420913696289
5,2,19,0.3717231750488281
2,2,19,0.41390466690063477
4,2,19,0.42037034034729004
3,2,19,0.4328329563140869
11,2,19,0.4777839183807373
10,2,19,0.49578404426574707
8,2,19,0.4990808963775635
9,2,19,0.5126760005950928
6,2,19,0.7376761436462402
16,2,19,0.79886794090271
14,2,19,0.8207700252532959
