Run_Number,SQL_File,Run_Time
1,21,4.342331886291504
2,21,0.5502469539642334
3,21,0.43950986862182617
4,21,0.4683980941772461
5,21,0.43036890029907227
6,21,0.4076390266418457
1,20,2.890754222869873
2,20,0.5193319320678711
3,20,0.4793710708618164
4,20,0.5320031642913818
5,20,0.534930944442749
6,20,0.49930691719055176
1,22,2.803004026412964
2,22,0.5650959014892578
3,22,0.49080920219421387
4,22,0.4777519702911377
5,22,0.49964213371276855
6,22,0.6596946716308594
1,18,3.1207780838012695
2,18,0.507457971572876
3,18,0.5670468807220459
4,18,0.4627869129180908
5,18,0.43851709365844727
6,18,0.4879937171936035
1,19,0.9189510345458984
2,19,0.516420841217041
3,19,0.6116361618041992
4,19,0.4895050525665283
5,19,0.5289709568023682
6,19,0.5594260692596436
1,4,1.289046049118042
2,4,0.5872790813446045
3,4,0.6412901878356934
4,4,0.4992561340332031
5,4,0.5089149475097656
6,4,0.39861416816711426
1,5,0.6496450901031494
2,5,0.45949602127075195
3,5,0.5387778282165527
4,5,0.6090528964996338
5,5,0.4485452175140381
6,5,0.6087031364440918
1,7,2.7899160385131836
2,7,0.4587700366973877
3,7,0.4893021583557129
4,7,0.509113073348999
5,7,0.5385241508483887
6,7,0.48891520500183105
1,6,0.858863115310669
2,6,0.5993850231170654
3,6,0.5087110996246338
4,6,0.4906611442565918
5,6,0.49831295013427734
6,6,0.538923978805542
1,2,1.737480878829956
2,2,0.5120317935943604
3,2,0.6883840560913086
4,2,0.5499508380889893
5,2,0.49875903129577637
6,2,0.43242979049682617
1,3,2.25360107421875
2,3,0.510828971862793
3,3,0.7101659774780273
4,3,0.4784398078918457
5,3,0.6090638637542725
6,3,0.5194859504699707
1,1,1.458554983139038
2,1,0.4994029998779297
3,1,0.4491698741912842
4,1,0.5783882141113281
5,1,0.5006599426269531
6,1,0.43244314193725586
1,8,2.916537046432495
2,8,0.5380680561065674
3,8,0.6613240242004395
4,8,0.5962231159210205
5,8,0.5090439319610596
6,8,0.4732089042663574
1,9,5.30583119392395
2,9,0.5797460079193115
3,9,0.6081950664520264
4,9,0.49187684059143066
5,9,0.6151957511901855
6,9,0.4888279438018799
1,14,3.12534499168396
2,14,0.5638759136199951
3,14,0.5094599723815918
4,14,0.5085859298706055
5,14,0.514657735824585
6,14,0.4159221649169922
1,15,1.6792693138122559
2,15,0.4971909523010254
3,15,0.4996469020843506
4,15,0.4795970916748047
5,15,0.6292848587036133
6,15,0.6079511642456055
1,17,2.0923969745635986
2,17,0.4750032424926758
3,17,0.4996988773345947
4,17,0.479600191116333
5,17,0.46913790702819824
6,17,0.49705004692077637
1,16,1.2376580238342285
2,16,0.4888651371002197
3,16,0.3889651298522949
4,16,0.6391568183898926
5,16,0.5994198322296143
6,16,0.6196701526641846
1,12,1.3405659198760986
2,12,0.5371861457824707
3,12,0.47998785972595215
4,12,0.5875799655914307
5,12,0.5407741069793701
6,12,0.49861812591552734
1,13,1.4598281383514404
2,13,0.3892989158630371
3,13,0.4297199249267578
4,13,0.5100679397583008
5,13,0.500817060470581
6,13,0.38544511795043945
1,11,1.30851411819458
2,11,0.7117578983306885
3,11,0.6237540245056152
4,11,0.6210250854492188
5,11,0.6436378955841064
6,11,0.49551916122436523
1,10,1.4402968883514404
2,10,0.5389411449432373
3,10,0.6899571418762207
4,10,0.4989430904388428
5,10,0.8391680717468262
6,10,0.49962711334228516
