Run_Number,SQL_File,Run_Time
1,7,4.897746324539185
2,7,1.2359466552734375
3,7,1.490251064300537
4,7,2.235809326171875
5,7,2.0728659629821777
6,7,0.5248534679412842
1,8,1.55814790725708
2,8,0.46189188957214355
3,8,0.575131893157959
4,8,0.5547974109649658
5,8,0.5916616916656494
6,8,0.5419483184814453
1,21,2.620882272720337
2,21,0.5140726566314697
3,21,0.8438675403594971
4,21,0.6063010692596436
5,21,0.43089747428894043
6,21,0.5781581401824951
1,4,1.018880844116211
2,4,0.53775954246521
3,4,0.5272619724273682
4,4,0.35608386993408203
5,4,0.46384501457214355
6,4,0.6184113025665283
1,3,1.0536034107208252
2,3,0.4163038730621338
3,3,0.49263906478881836
4,3,0.39329957962036133
5,3,0.555286169052124
6,3,0.41897153854370117
1,15,1.191751480102539
2,15,0.41532349586486816
3,15,0.4989290237426758
4,15,0.41242051124572754
5,15,0.4351961612701416
6,15,0.4177367687225342
1,16,0.4658045768737793
2,16,0.48540258407592773
3,16,0.5292279720306396
4,16,0.5653951168060303
5,16,0.5501234531402588
6,16,0.4250190258026123
1,1,0.8757476806640625
2,1,0.4632389545440674
3,1,0.5386929512023926
4,1,0.39137911796569824
5,1,0.5162734985351562
6,1,0.5202126502990723
1,6,0.6070094108581543
2,6,0.5069496631622314
3,6,0.3787503242492676
4,6,0.49454736709594727
5,6,0.4700179100036621
6,6,0.4321877956390381
1,13,2.723267078399658
2,13,0.42139744758605957
3,13,0.3752138614654541
4,13,0.43311095237731934
5,13,0.4737236499786377
6,13,0.4100499153137207
1,17,1.6256463527679443
2,17,0.3380298614501953
3,17,0.5780684947967529
4,17,0.34824252128601074
5,17,0.4446094036102295
6,17,0.5860075950622559
1,2,0.4830024242401123
2,2,0.5539586544036865
3,2,0.45884251594543457
4,2,0.3563399314880371
5,2,0.3637828826904297
6,2,0.4446287155151367
1,18,2.6458592414855957
2,18,0.5052347183227539
3,18,0.40202975273132324
4,18,0.38686394691467285
5,18,0.3598806858062744
6,18,0.3799583911895752
1,11,0.5991322994232178
2,11,0.44339680671691895
3,11,0.9708592891693115
4,11,0.6012775897979736
5,11,0.5031015872955322
6,11,0.46243882179260254
1,14,1.1266019344329834
2,14,0.5145115852355957
3,14,0.45249366760253906
4,14,0.6123178005218506
5,14,0.501582145690918
6,14,0.5319881439208984
1,22,1.350313663482666
2,22,0.5647351741790771
3,22,0.5001964569091797
4,22,0.5640740394592285
5,22,0.4450843334197998
6,22,0.5358231067657471
1,9,2.6933274269104004
2,9,0.5123212337493896
3,9,0.5378684997558594
4,9,0.4097325801849365
5,9,0.46369028091430664
6,9,0.5226342678070068
1,20,1.2722456455230713
2,20,0.4920635223388672
3,20,0.5612502098083496
4,20,0.48351001739501953
5,20,0.4861631393432617
6,20,0.44902849197387695
1,12,1.8872277736663818
2,12,0.46291136741638184
3,12,0.3932838439941406
4,12,0.6319832801818848
5,12,0.4769766330718994
6,12,0.5431888103485107
1,5,0.46996307373046875
2,5,0.5359580516815186
3,5,0.4916722774505615
4,5,0.4866163730621338
5,5,0.6406610012054443
6,5,0.5762796401977539
1,10,1.1711716651916504
2,10,0.42762255668640137
3,10,0.459270715713501
4,10,0.46364665031433105
5,10,0.6669881343841553
6,10,0.449862003326416
1,19,0.6966891288757324
2,19,0.3907623291015625
3,19,0.45090270042419434
4,19,0.4787135124206543
5,19,0.3676457405090332
6,19,0.501270055770874
